Time (UT), 	 6-12 keV, 	 12-25 keV, 	 25-50 keV, 	 50-100 keV, 	 Attenuator State, 	 Eclipse State 
2014-04-18T13:30:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:30:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:30:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:30:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:30:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:30:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:30:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:30:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:31:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:31:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:31:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:31:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:31:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:31:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:31:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:31:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:31:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:31:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:31:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:31:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:31:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:31:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:31:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:32:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:32:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:32:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:32:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:32:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:32:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:32:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:32:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:32:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:32:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:32:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:32:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:32:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:32:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:32:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:33:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:33:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:33:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:33:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:33:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:33:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:33:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:33:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:33:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:33:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:33:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:33:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:33:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:33:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:33:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:34:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:34:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:34:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:34:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:34:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:34:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:34:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:34:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:34:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:34:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:34:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:34:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:34:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:34:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:34:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:35:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:35:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:35:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:35:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:35:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:35:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:35:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:35:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:35:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:35:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:35:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:35:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:35:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:35:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:35:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:36:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:36:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:36:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:36:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:36:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:36:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:36:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:36:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:36:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:36:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:36:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:36:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:36:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:36:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:36:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:37:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:37:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:37:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:37:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:37:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:37:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:37:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:37:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:37:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:37:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:37:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:37:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:37:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:37:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:37:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:38:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:38:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:38:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:38:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:38:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:38:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:38:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:38:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:38:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:38:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:38:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:38:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:38:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:38:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:38:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:39:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:39:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:39:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:39:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:39:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:39:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:39:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:39:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:39:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:39:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:39:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:39:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:39:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:39:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:39:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:40:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:40:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:40:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:40:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:40:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:40:20.000,	22.07,	81.66,	7.74,	7.8,	1.0,	0.0
2014-04-18T13:40:24.000,	29.36,	108.87,	10.32,	10.4,	1.0,	0.0
2014-04-18T13:40:28.000,	29.36,	108.87,	10.32,	10.4,	1.0,	0.0
2014-04-18T13:40:32.000,	21.98,	81.65,	7.74,	7.8,	1.0,	0.0
2014-04-18T13:40:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:40:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:40:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:40:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:40:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:40:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:41:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:41:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:41:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:41:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:41:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:41:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:41:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:41:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:41:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:41:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:41:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:41:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:41:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:41:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:41:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:42:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:42:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:42:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:42:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:42:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:42:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:42:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:42:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:42:32.000,	32.0,	135.66,	12.98,	13.0,	1.0,	0.0
2014-04-18T13:42:36.000,	38.0,	130.24,	13.97,	13.0,	1.0,	0.0
2014-04-18T13:42:40.000,	36.0,	124.82,	14.96,	13.0,	1.0,	0.0
2014-04-18T13:42:44.000,	36.0,	124.75,	14.98,	13.0,	1.0,	0.0
2014-04-18T13:42:48.000,	36.0,	124.56,	14.99,	13.2,	1.0,	0.0
2014-04-18T13:42:52.000,	34.0,	124.62,	15.0,	13.0,	1.0,	0.0
2014-04-18T13:42:56.000,	36.0,	123.94,	15.0,	14.0,	1.0,	0.0
2014-04-18T13:43:00.000,	36.0,	138.67,	16.0,	14.0,	1.0,	0.0
2014-04-18T13:43:04.000,	34.0,	122.59,	15.0,	14.0,	1.0,	0.0
2014-04-18T13:43:08.000,	36.0,	137.15,	16.0,	16.0,	1.0,	0.0
2014-04-18T13:43:12.000,	36.0,	136.39,	15.0,	15.0,	1.0,	0.0
2014-04-18T13:43:16.000,	36.0,	135.63,	16.0,	15.0,	1.0,	0.0
2014-04-18T13:43:20.000,	36.0,	149.85,	16.0,	15.0,	1.0,	0.0
2014-04-18T13:43:24.000,	36.0,	134.11,	14.0,	15.0,	1.0,	0.0
2014-04-18T13:43:28.000,	38.0,	133.34,	16.0,	14.0,	1.0,	0.0
2014-04-18T13:43:32.000,	38.0,	132.58,	18.0,	14.0,	1.0,	0.0
2014-04-18T13:43:36.000,	38.0,	131.82,	16.0,	15.0,	1.0,	0.0
2014-04-18T13:43:40.000,	30.0,	116.5,	16.0,	14.0,	1.0,	0.0
2014-04-18T13:43:44.000,	38.0,	115.82,	15.0,	13.0,	1.0,	0.0
2014-04-18T13:43:48.000,	36.0,	129.54,	16.0,	13.0,	1.0,	0.0
2014-04-18T13:43:52.000,	36.0,	114.47,	14.0,	12.0,	1.0,	0.0
2014-04-18T13:43:56.000,	36.0,	113.79,	15.0,	14.0,	1.0,	0.0
2014-04-18T13:44:00.000,	34.0,	113.12,	15.0,	15.0,	1.0,	0.0
2014-04-18T13:44:04.000,	34.0,	112.44,	18.0,	14.0,	1.0,	0.0
2014-04-18T13:44:08.000,	34.0,	111.76,	14.0,	14.0,	1.0,	0.0
2014-04-18T13:44:12.000,	32.0,	124.97,	15.0,	12.0,	1.0,	0.0
2014-04-18T13:44:16.000,	36.0,	124.21,	16.0,	15.0,	1.0,	0.0
2014-04-18T13:44:20.000,	34.0,	123.45,	15.0,	13.0,	1.0,	0.0
2014-04-18T13:44:24.000,	32.0,	122.69,	16.0,	14.0,	1.0,	0.0
2014-04-18T13:44:28.000,	36.0,	121.93,	15.0,	12.0,	1.0,	0.0
2014-04-18T13:44:32.000,	34.0,	121.17,	16.0,	15.0,	1.0,	0.0
2014-04-18T13:44:36.000,	36.0,	120.4,	16.0,	16.0,	1.0,	0.0
2014-04-18T13:44:40.000,	32.0,	119.64,	14.0,	14.0,	1.0,	0.0
2014-04-18T13:44:44.000,	34.0,	118.88,	16.0,	15.0,	1.0,	0.0
2014-04-18T13:44:48.000,	36.0,	105.0,	15.0,	14.0,	1.0,	0.0
2014-04-18T13:44:52.000,	34.0,	117.36,	15.0,	14.0,	1.0,	0.0
2014-04-18T13:44:56.000,	34.0,	103.64,	14.0,	14.0,	1.0,	0.0
2014-04-18T13:45:00.000,	32.0,	96.53,	14.0,	13.01,	1.0,	0.0
2014-04-18T13:45:04.000,	34.0,	115.08,	16.0,	14.06,	1.0,	0.0
2014-04-18T13:45:08.000,	32.0,	114.32,	16.0,	16.12,	1.0,	0.0
2014-04-18T13:45:12.000,	32.0,	113.55,	15.0,	15.17,	1.0,	0.0
2014-04-18T13:45:16.000,	34.0,	112.79,	16.0,	15.23,	1.0,	0.0
2014-04-18T13:45:20.000,	34.0,	99.58,	14.0,	14.26,	1.0,	0.0
2014-04-18T13:45:24.000,	32.0,	98.91,	15.0,	14.31,	1.0,	0.0
2014-04-18T13:45:28.000,	32.0,	110.51,	16.0,	16.41,	1.0,	0.0
2014-04-18T13:45:32.000,	32.0,	109.75,	15.0,	14.41,	1.0,	0.0
2014-04-18T13:45:36.000,	32.0,	96.88,	15.0,	14.46,	1.0,	0.0
2014-04-18T13:45:40.000,	34.0,	108.23,	15.0,	14.51,	1.0,	0.0
2014-04-18T13:45:44.000,	34.0,	95.52,	15.0,	13.52,	1.0,	0.0
2014-04-18T13:45:48.000,	32.0,	94.85,	16.0,	14.62,	1.0,	0.0
2014-04-18T13:45:52.000,	32.0,	94.17,	16.0,	15.71,	1.0,	0.0
2014-04-18T13:45:56.000,	34.0,	93.49,	13.0,	15.77,	1.0,	0.0
2014-04-18T13:46:00.000,	32.0,	92.82,	16.0,	14.77,	1.0,	0.0
2014-04-18T13:46:04.000,	34.0,	103.66,	16.0,	13.76,	1.0,	0.0
2014-04-18T13:46:08.000,	30.0,	85.75,	14.0,	14.87,	1.0,	0.0
2014-04-18T13:46:12.000,	32.0,	90.79,	16.0,	14.92,	1.0,	0.0
2014-04-18T13:46:16.000,	34.0,	101.38,	16.0,	16.04,	1.0,	0.0
2014-04-18T13:46:20.000,	36.0,	100.61,	16.0,	16.09,	1.0,	0.0
2014-04-18T13:46:24.000,	36.0,	88.76,	14.0,	15.07,	1.0,	0.0
2014-04-18T13:46:28.000,	32.0,	88.08,	15.0,	15.12,	1.0,	0.0
2014-04-18T13:46:32.000,	32.0,	87.41,	16.0,	15.17,	1.0,	0.0
2014-04-18T13:46:36.000,	30.0,	86.73,	14.0,	15.22,	1.0,	0.0
2014-04-18T13:46:40.000,	32.0,	96.81,	14.0,	16.37,	1.0,	0.0
2014-04-18T13:46:44.000,	30.0,	96.05,	16.0,	15.33,	1.0,	0.0
2014-04-18T13:46:48.000,	30.0,	84.7,	16.0,	15.38,	1.0,	0.0
2014-04-18T13:46:52.000,	30.0,	94.53,	16.0,	16.53,	1.0,	0.0
2014-04-18T13:46:56.000,	30.0,	83.35,	15.0,	15.48,	1.0,	0.0
2014-04-18T13:47:00.000,	36.0,	82.67,	16.0,	15.53,	1.0,	0.0
2014-04-18T13:47:04.000,	30.0,	81.99,	16.0,	15.58,	1.0,	0.0
2014-04-18T13:47:08.000,	30.0,	81.32,	14.0,	16.75,	1.0,	0.0
2014-04-18T13:47:12.000,	32.0,	80.64,	14.0,	14.56,	1.0,	0.0
2014-04-18T13:47:16.000,	28.0,	79.96,	15.0,	14.61,	1.0,	0.0
2014-04-18T13:47:20.000,	28.0,	79.29,	14.0,	14.65,	1.0,	0.0
2014-04-18T13:47:24.000,	30.0,	78.61,	15.0,	14.7,	1.0,	0.0
2014-04-18T13:47:28.000,	28.0,	68.19,	14.0,	13.61,	1.0,	0.0
2014-04-18T13:47:32.000,	30.0,	77.26,	14.0,	15.93,	1.0,	0.0
2014-04-18T13:47:36.000,	30.0,	86.15,	15.0,	17.13,	1.0,	0.0
2014-04-18T13:47:40.000,	30.0,	75.9,	14.0,	16.03,	1.0,	0.0
2014-04-18T13:47:44.000,	26.0,	70.53,	14.0,	14.94,	1.0,	0.0
2014-04-18T13:47:48.000,	30.0,	74.55,	15.0,	14.98,	1.0,	0.0
2014-04-18T13:47:52.000,	28.0,	73.87,	14.0,	16.19,	1.0,	0.0
2014-04-18T13:47:56.000,	32.0,	68.62,	14.0,	16.24,	1.0,	0.0
2014-04-18T13:48:00.000,	28.0,	67.99,	14.0,	16.29,	1.0,	0.0
2014-04-18T13:48:04.000,	28.0,	80.83,	16.0,	17.51,	1.0,	0.0
2014-04-18T13:48:08.000,	30.0,	66.72,	15.0,	16.39,	1.0,	0.0
2014-04-18T13:48:12.000,	28.0,	70.49,	14.0,	14.09,	1.0,	0.0
2014-04-18T13:48:16.000,	30.0,	69.81,	15.0,	15.31,	1.0,	0.0
2014-04-18T13:48:20.000,	30.0,	77.78,	15.0,	16.54,	1.0,	0.0
2014-04-18T13:48:24.000,	28.0,	68.46,	13.0,	16.59,	1.0,	0.0
2014-04-18T13:48:28.000,	28.0,	67.79,	12.0,	15.45,	1.0,	0.0
2014-04-18T13:48:32.000,	28.0,	67.11,	16.0,	15.5,	1.0,	0.0
2014-04-18T13:48:36.000,	30.0,	62.28,	14.0,	15.55,	1.0,	0.0
2014-04-18T13:48:40.000,	30.0,	65.76,	15.0,	16.79,	1.0,	0.0
2014-04-18T13:48:44.000,	26.0,	61.01,	14.0,	16.85,	1.0,	0.0
2014-04-18T13:48:48.000,	28.0,	64.4,	14.0,	15.69,	1.0,	0.0
2014-04-18T13:48:52.000,	28.0,	59.74,	15.0,	16.95,	1.0,	0.0
2014-04-18T13:48:56.000,	24.0,	59.11,	14.0,	15.78,	1.0,	0.0
2014-04-18T13:49:00.000,	30.0,	62.37,	16.0,	18.27,	1.0,	0.0
2014-04-18T13:49:04.000,	26.0,	57.84,	13.0,	17.1,	1.0,	0.0
2014-04-18T13:49:08.000,	26.0,	53.39,	14.0,	17.15,	1.0,	0.0
2014-04-18T13:49:12.000,	30.0,	60.34,	15.0,	15.97,	1.0,	0.0
2014-04-18T13:49:16.000,	30.0,	59.67,	14.0,	16.02,	1.0,	0.0
2014-04-18T13:49:20.000,	30.0,	58.99,	14.0,	16.07,	1.0,	0.0
2014-04-18T13:49:24.000,	28.0,	58.31,	14.0,	16.11,	1.0,	0.0
2014-04-18T13:49:28.000,	28.0,	57.64,	13.0,	17.4,	1.0,	0.0
2014-04-18T13:49:32.000,	24.0,	49.84,	13.0,	16.21,	1.0,	0.0
2014-04-18T13:49:36.000,	18.0,	49.25,	13.0,	15.0,	1.0,	0.0
2014-04-18T13:49:40.000,	20.0,	52.13,	14.0,	17.55,	1.0,	0.0
2014-04-18T13:49:44.000,	20.0,	51.5,	14.0,	17.61,	1.0,	0.0
2014-04-18T13:49:48.000,	20.0,	44.08,	12.0,	15.13,	1.0,	0.0
2014-04-18T13:49:52.000,	18.0,	50.23,	13.0,	16.44,	1.0,	0.0
2014-04-18T13:49:56.000,	20.0,	52.9,	12.0,	16.49,	1.0,	0.0
2014-04-18T13:50:00.000,	22.0,	52.22,	14.0,	16.54,	1.0,	0.0
2014-04-18T13:50:04.000,	20.0,	41.88,	12.0,	15.31,	1.0,	0.0
2014-04-18T13:50:08.000,	20.0,	47.69,	13.0,	15.35,	1.0,	1.0
